"","Gene","p.value","Adjusted.p.value"
"118","hsa-mir-374a:hsa-miR-374a-5p",0.205549496982362,0.995148224725225
"119","hsa-mir-548p:hsa-miR-548p",0.135173402256746,0.995148224725225
"120","hsa-mir-328:hsa-miR-328",0.000370331518230584,0.17738879723245
"121","hsa-mir-96:hsa-miR-96-5p",0.740492282701744,0.995148224725225
"122","hsa-mir-7-1:hsa-miR-7-5p",0.128219778994073,0.995148224725225
"123","hsa-mir-99a:hsa-miR-99a-5p",0.933715234917608,0.995148224725225
"124","hsa-mir-151a:hsa-miR-151a-5p",0.0407522867549018,0.995148224725225
"125","hsa-mir-548x:hsa-miR-548aj-5p",0.419563229566609,0.995148224725225
"126","hsa-mir-5094:hsa-miR-5094",0.0396600916329943,0.995148224725225
"127","hsa-mir-101-2:hsa-miR-101-3p",0.124507468760362,0.995148224725225
"128","hsa-mir-4687:hsa-miR-4687-5p",0.902291322387308,0.995148224725225
"129","hsa-mir-4685:hsa-miR-4685-3p",0.197186253783789,0.995148224725225
"130","hsa-mir-28:hsa-miR-28-3p",1.53507737253427e-05,0.00764468531522065
"131","hsa-mir-15b:hsa-miR-15b-5p",0.562812363385627,0.995148224725225
"132","hsa-mir-3960:hsa-miR-3960",0.30309882380941,0.995148224725225
"133","hsa-mir-139:hsa-miR-139-5p",0.0627270313811195,0.995148224725225
"134","hsa-mir-5695:hsa-miR-5695",0.877329609686565,0.995148224725225
"135","hsa-mir-2110:hsa-miR-2110",0.00142457248796772,0.653878771977185
"136","hsa-let-7g:hsa-let-7g-5p",0.330581235214233,0.995148224725225
"137","hsa-mir-589:hsa-miR-589-3p",0.0271696574128126,0.995148224725225
"138","hsa-mir-548am:hsa-miR-548am-5p",0.546303591805282,0.995148224725225
"139","hsa-mir-550a-3:hsa-miR-550a-3-5p",0.00118802558624646,0.552431897604604
"140","hsa-mir-548aa-1:hsa-miR-548aa",0.632342292749018,0.995148224725225
