"","Gene","p.value","Adjusted.p.value"
"71","1552340_at",0.0212451893561655,0.999954668614677
"72","1552343_s_at",0.248281178852472,0.999954668614677
"73","1552344_s_at",0.52112060413663,0.999954668614677
"74","1552347_at",0.144968149754906,0.999954668614677
"75","1552348_at",0.0260180442468495,0.999954668614677
"76","1552349_a_at",0.0379110648751931,0.999954668614677
"77","1552354_at",0.509519689320257,0.999954668614677
"78","1552355_s_at",0.0788792333426267,0.999954668614677
"79","1552359_at",0.00657349467951827,0.999954668614677
"80","1552360_a_at",0.263216864303815,0.999954668614677
"81","1552362_a_at",0.120866425289429,0.999954668614677
"82","1552364_s_at",0.208165320364507,0.999954668614677
"83","1552365_at",0.251030798349026,0.999954668614677
"84","1552367_a_at",0.0530146157592656,0.999954668614677
"85","1552368_at",0.0171044548634442,0.999954668614677
"86","1552370_at",0.0202612622458104,0.999954668614677
"87","1552372_at",0.00136856961909171,0.999954668614677
"88","1552373_s_at",0.401228707505637,0.999954668614677
"89","1552375_at",0.0526400093064565,0.999954668614677
"90","1552377_s_at",0.0315312421504822,0.999954668614677
"91","1552378_s_at",0.814180975139945,0.999954668614677
"92","1552379_at",0.00716038700444605,0.999954668614677
"93","1552381_at",0.00252053447220157,0.999954668614677
"94","1552383_at",0.682881431001176,0.999954668614677
"95","1552384_a_at",0.0750508836795082,0.999954668614677
"96","1552386_at",0.0223808377826234,0.999954668614677
"97","1552388_at",0.10170102737747,0.999954668614677
"98","1552389_at",0.152571102787962,0.999954668614677
"99","1552390_a_at",0.726505715295237,0.999954668614677
"100","1552391_at",0.366603174913274,0.999954668614677
"101","1552393_at",0.000751644870830589,0.999954668614677
"102","1552394_a_at",0.0038599664430656,0.999954668614677
"103","1552395_at",0.0203924633345032,0.999954668614677
"104","1552396_at",0.0162398089926272,0.999954668614677
"105","1552398_a_at",0.0466437704693677,0.999954668614677
"106","1552399_a_at",0.0131460405265215,0.999954668614677
"107","1552400_a_at",0.0051523272641849,0.999954668614677
"108","1552401_a_at",0.0106742858591847,0.999954668614677
"109","1552402_at",0.99515299489542,0.999954668614677
"110","1552405_at",0.020225532316797,0.999954668614677
"111","1552408_at",0.0436559749908296,0.999954668614677
"112","1552409_a_at",0.574459547712741,0.999954668614677
"113","1552410_at",0.016785267565321,0.999954668614677
"114","1552411_at",0.402160889058307,0.999954668614677
"115","1552412_a_at",0.0256715355719586,0.999954668614677
"116","1552414_at",0.00613197339112747,0.999954668614677
"117","1552415_a_at",0.0121900153731162,0.999954668614677
"118","1552417_a_at",0.000572975523447328,0.999954668614677
"119","1552418_at",0.0129810048176489,0.999954668614677
"120","1552419_s_at",0.000868289404308073,0.999954668614677
"121","1552421_a_at",0.00999054183491828,0.999954668614677
"122","1552422_at",0.957930581937408,0.999954668614677
"123","1552423_at",0.163060433046735,0.999954668614677
"124","1552424_at",0.0116424124630624,0.999954668614677
"125","1552425_a_at",0.000404676049385502,0.999954668614677
"126","1552426_a_at",0.00143565744748443,0.999954668614677
"127","1552427_at",0.26001508366379,0.999954668614677
"128","1552430_at",0.560381052819219,0.999954668614677
"129","1552432_at",0.705355980482945,0.999954668614677
"130","1552436_a_at",0.584751219483871,0.999954668614677
"131","1552438_a_at",0.00578050347817862,0.999954668614677
"132","1552439_s_at",0.767042119087269,0.999954668614677
"133","1552440_at",0.0100744266047545,0.999954668614677
"134","1552445_a_at",0.00327212623302041,0.999954668614677
"135","1552448_a_at",0.264866617396166,0.999954668614677
"136","1552449_a_at",0.00217133797715229,0.999954668614677
"137","1552450_a_at",0.907564774690402,0.999954668614677
"138","1552452_at",0.0221044863040588,0.999954668614677
"139","1552453_a_at",0.0185370389136455,0.999954668614677
"140","1552455_at",0.682366501905369,0.999954668614677
"141","1552456_a_at",0.386058981616607,0.999954668614677
"142","1552457_a_at",0.0206244969531274,0.999954668614677
"143","1552458_at",0.00317713290564223,0.999954668614677
"144","1552459_a_at",0.102027210532173,0.999954668614677
"145","1552461_at",0.0166978597841288,0.999954668614677
"146","1552463_at",0.0189670170941538,0.999954668614677
"147","1552466_x_at",0.00698601676853683,0.999954668614677
"148","1552467_at",0.997194723585851,0.999954668614677
"149","1552468_a_at",0.0143418550982282,0.999954668614677
"150","1552470_a_at",0.701670239858667,0.999954668614677
"151","1552472_a_at",0.387798682466214,0.999954668614677
"152","1552473_at",0.0355228490309614,0.999954668614677
"153","1552474_a_at",0.0306491684510443,0.999954668614677
"154","1552476_s_at",0.0758548697550748,0.999954668614677
"155","1552477_a_at",0.181557013666374,0.999954668614677
"156","1552478_a_at",0.00187539796931679,0.999954668614677
"157","1552480_s_at",0.0027917321872667,0.999954668614677
"158","1552481_s_at",0.230749890262172,0.999954668614677
"159","1552482_at",0.00855826495715677,0.999954668614677
"160","1552484_at",0.0605424675659742,0.999954668614677
"161","1552485_at",0.165387267724992,0.999954668614677
"162","1552486_s_at",0.0468142625563119,0.999954668614677
"163","1552487_a_at",0.0050909785273349,0.999954668614677
"164","1552489_s_at",0.00633235253499679,0.999954668614677
"165","1552490_at",0.14625550726615,0.999954668614677
"166","1552491_at",0.00745452610130862,0.999954668614677
"167","1552493_s_at",0.0294484078182303,0.999954668614677
"168","1552494_at",0.00189548407081287,0.999954668614677
"169","1552496_a_at",0.125311076600207,0.999954668614677
"170","1552497_a_at",0.0573523063993279,0.999954668614677
"171","1552498_at",0.0076109642334945,0.999954668614677
"172","1552499_a_at",0.369403644870403,0.999954668614677
"173","1552501_a_at",0.0106771504218103,0.999954668614677
"174","1552502_s_at",0.0377787708989564,0.999954668614677
"175","1552503_at",0.127982435068356,0.999954668614677
"176","1552504_a_at",0.00226174265099057,0.999954668614677
"177","1552506_at",0.325399563138474,0.999954668614677
"178","1552507_at",0.0304336023983366,0.999954668614677
