"","Gene","p.value","Adjusted.p.value"
"216","1552563_a_at",0.534827305191025,0.999984037523393
"217","1552564_at",0.161410250547591,0.999984037523393
"218","1552566_at",0.760649122211172,0.999984037523393
"219","1552568_at",0.827194896044948,0.999984037523393
"220","1552569_a_at",0.985613960142213,0.999984037523393
"221","1552570_at",0.535503759668948,0.999984037523393
"222","1552572_a_at",0.252339610516479,0.999984037523393
"223","1552573_s_at",0.540706871896356,0.999984037523393
"224","1552575_a_at",0.245801766322332,0.999984037523393
"225","1552576_at",0.354438947620689,0.999984037523393
"226","1552578_a_at",0.504809061511176,0.999984037523393
"227","1552579_a_at",0.0224834062853386,0.999984037523393
"228","1552580_at",0.586052915971876,0.999984037523393
"229","1552582_at",0.518485345555253,0.999984037523393
"230","1552583_s_at",0.436739059347255,0.999984037523393
"231","1552584_at",0.0550068178010159,0.999984037523393
"232","1552585_s_at",0.710155807349973,0.999984037523393
"233","1552586_at",0.550046553284415,0.999984037523393
"234","1552587_at",0.452688008837568,0.999984037523393
"235","1552588_a_at",0.813946456064376,0.999984037523393
"236","1552590_a_at",0.714367359781831,0.999984037523393
"237","1552592_at",0.684922645225452,0.999984037523393
"238","1552594_at",0.122110372450002,0.999984037523393
"239","1552596_at",6.44194220789289e-14,3.52058583603554e-09
"240","1552598_at",0.0432753892010102,0.999984037523393
"241","1552599_at",0.258920357156148,0.999984037523393
"242","1552602_at",0.0122456696296575,0.999984037523393
"243","1552604_at",0.843480958384586,0.999984037523393
"244","1552605_s_at",0.587961532684328,0.999984037523393
"245","1552607_at",0.443154242906906,0.999984037523393
"246","1552608_at",0.463732534765578,0.999984037523393
"247","1552609_s_at",0.752684363058509,0.999984037523393
"248","1552610_a_at",0.426300839668398,0.999984037523393
"249","1552611_a_at",0.984932480439471,0.999984037523393
"250","1552612_at",0.47165136444173,0.999984037523393
"251","1552613_s_at",0.155352035008894,0.999984037523393
"252","1552615_at",0.547126574120058,0.999984037523393
"253","1552616_a_at",0.0864219776816149,0.999984037523393
"254","1552617_a_at",0.103284050896475,0.999984037523393
"255","1552618_at",0.0708106912498955,0.999984037523393
"256","1552619_a_at",0.0550671057020162,0.999984037523393
"257","1552620_at",0.67406953048007,0.999984037523393
"258","1552621_at",0.240137382903294,0.999984037523393
"259","1552622_s_at",0.153257050402992,0.999984037523393
"260","1552623_at",0.857839549186174,0.999984037523393
"261","1552625_a_at",0.0743927912124403,0.999984037523393
"262","1552626_a_at",0.0139946322017721,0.999984037523393
"263","1552627_a_at",0.487480721598002,0.999984037523393
"264","1552628_a_at",0.189894876777258,0.999984037523393
"265","1552629_a_at",0.232697181822729,0.999984037523393
"266","1552630_a_at",0.934645237939098,0.999984037523393
"267","1552631_a_at",0.0836378232450193,0.999984037523393
"268","1552632_a_at",0.0127500537277176,0.999984037523393
"269","1552633_at",0.0951726590237091,0.999984037523393
"270","1552634_a_at",0.175302840815844,0.999984037523393
"271","1552637_at",0.852255191721668,0.999984037523393
"272","1552639_at",0.697249826761252,0.999984037523393
"273","1552641_s_at",0.879635920451232,0.999984037523393
"274","1552643_at",0.893484809750031,0.999984037523393
"275","1552644_a_at",0.257116678982387,0.999984037523393
"276","1552646_at",0.0890959084373873,0.999984037523393
"277","1552648_a_at",0.286669616166269,0.999984037523393
"278","1552649_a_at",0.0522047337964416,0.999984037523393
"279","1552651_a_at",0.0673251700463785,0.999984037523393
"280","1552652_at",0.683300239480066,0.999984037523393
"281","1552656_s_at",0.25338803849969,0.999984037523393
"282","1552657_a_at",0.508977368225264,0.999984037523393
"283","1552658_a_at",0.0976917411263983,0.999984037523393
